wavelength	n	k
901.474414	1.4519029049130938	0
903.035059	1.4519112766989568	0
904.595605	1.4519184821103677	0
906.156055	1.4519245335997941	0
907.716406	1.4519294435896102	0
909.27666	1.4519332245166192	0
910.836816	1.451935888803211	0
912.396777	1.451937448807737	0
913.956738	1.4519379171401883	0
915.516602	1.4519373060793568	0
917.07627	1.4519356281707756	0
918.635938	1.4519328956058177	0
920.195508	1.4519291208547838	0
921.754883	1.4519243166419484	0
923.314258	1.4519184947539716	0
924.873437	1.4519116683053999	0
926.432617	1.4519038488119704	0
927.991699	1.4518950490506004	0
929.550684	1.4518852813853669	0
931.109473	1.4518745588915818	0
932.668262	1.4518628925818315	0
934.226953	1.4518502954571608	0
935.785547	1.4518367798608545	0
937.344043	1.451822358148365	0
938.902539	1.451807041671764	0
940.46084	1.451790844685715	0
942.019141	1.451773777498082	0
943.577246	1.4517558545854639	0
945.135352	1.4517370860072976	0
946.693359	1.4517174852105106	0
948.25127	1.451697064474374	0
949.809082	1.451675836150633	0
951.366895	1.4516538111102901	0
952.924609	1.4516310029980746	0
954.482227	1.4516074240710546	0
956.039746	1.4515830866710475	0
957.597168	1.4515580030593667	0
959.15459	1.451532183891827	0
960.711914	1.4515056430090854	0
962.269141	1.451478392674505	0
963.826367	1.4514504434189337	0
965.383398	1.4514218109968606	0
966.940527	1.4513925022251777	0
968.497461	1.4513625348199304	0
970.054395	1.451331917289307	0
971.61123	1.4513006637773218	0
973.168066	1.4512687844712222	0
974.724707	1.4512362956329397	0
976.281445	1.4512032033576467	0
977.838086	1.4511695238996274	0
979.394629	1.451135269519797	0
980.951074	1.451100452453417	0
982.50752	1.4510650826640952	0
984.063965	1.4510291723224156	0
985.620313	1.4509927358180912	0
987.176563	1.4509557853955528	0
988.732812	1.4509183309217735	0
